Temperature,Humidity,WindSpeed,RuralAQI,Day,Month
29.747045477769877,89.76609605603105,2.9757335848553454,29.9,10,1
32.96424582910511,41.35457433390181,3.3212118579871497,15.9,10,1
21.440125049755405,48.96458224607534,0.8062052238804815,98.5,10,1
34.418589272191994,77.164441338131,1.2126603590722518,446.7,10,1
27.728942405751773,38.87224944580862,2.123005411343963,275.2,10,1
38.85612225786659,61.97094245388638,3.2686686474282745,450.2,11,1
25.72965031381134,47.28307308450296,1.6215317161991987,435.5,11,1
29.73086994079805,35.45068071029076,2.1944932900472542,413.3,11,1
38.67138548988298,76.31494869910156,1.3365941441232714,168.6,11,1
38.083800994216894,62.80977140331145,1.7566175506234496,418.5,11,1
27.229578616141627,82.03288474622823,1.771309671246506,467.8,12,1
21.210913482923182,77.67623172466551,1.7105475521049054,457.6,12,1
31.458245703520717,56.23468271308974,2.240765510030046,212.3,12,1
37.74286565884422,88.67425379704515,1.032273963002328,475.9,12,1
30.480571471067858,74.2240022467376,3.2122601849629535,69.7,12,1
34.69243106709796,46.277671535695745,3.468430873371874,265.3,13,1
33.02506838011393,40.823249335127244,0.9043018366798815,387.8,13,1
30.28812584377126,88.17722437281893,1.9436278484127696,274.9,13,1
22.296921284489198,30.310653848122143,3.0967565417518803,168.9,13,1
36.001132889947584,68.03814502451604,1.6749477366444467,100.7,13,1
28.02440755780454,38.3693577711504,2.3351736307185584,361.0,14,1
21.076320092551914,35.00112027759776,3.3258914026303463,72.4,14,1
32.52861665285513,52.14140045738178,3.0812353894944646,358.0,14,1
25.7082441613472,52.85037394338751,3.2087987524797743,89.7,14,1
20.298647350710514,37.48132325589438,2.4276037029534177,374.0,14,1
36.6763505821548,45.11879919249239,1.3991840826792967,481.7,15,1
36.863776900782476,76.55321962746024,2.162464861584537,229.4,15,1
33.49900523446298,48.79092232188856,1.365277320168606,265.3,15,1
26.19629810971672,69.31641110190115,3.728823404657879,464.6,15,1
23.911071960723888,33.262147622934776,1.9553624824884,499.4,15,1
32.76860210634429,40.24505440063312,2.1865930032101666,240.1,16,1
20.07554811182702,72.44473231358232,1.1627709004283728,159.3,16,1
27.812628770689614,64.9525006393967,1.8994877231615312,351.5,16,1
39.760333083038404,79.89330078400917,1.3051470655989792,255.0,16,1
26.627515424931175,73.9149372793062,1.6812706719466681,261.6,16,1
28.533994273107883,53.206423942438434,2.031083448123371,257.4,17,1
33.85582797828892,53.23279668538504,2.5097087289438837,113.0,17,1
31.441111949291056,88.55021802487462,3.8108901233587655,39.3,17,1
31.58673962506134,36.4434558782434,3.822342356886265,234.2,17,1
32.591912608273894,59.91747864288047,2.04622643000953,3.8,17,1
34.7319741477704,31.971659493954064,0.8898004558983943,439.8,18,1
26.926788612696782,85.45381563869526,2.76109262884668,423.4,18,1
38.608984780692026,32.2587486405191,3.669619616401246,306.6,18,1
28.68454179354226,54.167736770339395,2.949290000461051,224.7,18,1
39.05404614507905,83.96342552841097,1.779321719549293,104.3,18,1
31.0089502761599,65.22347954489764,2.1022701403204915,102.0,19,1
24.894569117588397,47.000625419329694,0.9522991749265879,290.0,19,1
24.888172900278963,61.425238316535385,1.2227812157795837,437.1,19,1
33.66505895392906,71.50156246625325,1.8977227946481197,467.9,19,1
33.912486329837904,44.31524428352918,2.6440805690115803,273.1,19,1
21.025144576705465,30.135313257695387,0.8603326892872027,374.5,20,1
26.315816946324357,78.23337539256491,3.581835248133552,132.0,20,1
24.797248786959088,40.314652037407086,3.6213225330994985,157.2,20,1
20.142854296507853,68.39758063397005,0.9157720269950902,207.0,20,1
32.979866772236534,55.75959330031499,1.8802752759967098,38.1,20,1
36.766281124915,48.92960927018289,3.1463969462918433,192.3,21,1
25.57786127383953,85.11490085570304,2.815397179454005,86.5,21,1
33.28181044444831,47.28177757376827,1.2254985079563943,357.6,21,1
34.25141747120938,50.957190933206135,3.3224370549469904,440.5,21,1
28.468951550557975,40.33724279295248,0.5567977117292335,384.3,21,1
32.40993459914968,50.6969640563577,1.0590170360098803,126.7,22,1
36.964914523722854,43.75291658426343,0.616220780574857,10.8,22,1
35.618046781679034,84.09389356836986,1.413610467768073,270.2,22,1
33.60896491231,31.458783002612385,1.2520998717959761,85.0,22,1
33.95899134015591,83.36736705532624,0.7301319538261701,22.1,22,1
32.234916600798755,32.21730205773612,1.9349032809731799,362.2,23,1
36.17851674376828,73.40509886172507,2.261807194138746,440.9,23,1
33.86690881942562,56.60120709979326,3.2356564844020332,431.1,23,1
38.10393117389721,58.6878326247267,0.6599220032645673,87.5,23,1
23.011498478012456,86.43845700162001,1.3603148887785208,286.9,23,1
21.84405642369081,86.02939708252401,3.459680436183758,288.8,24,1
28.20581452282398,79.66685261295484,0.555408324052032,86.1,24,1
35.50280498999799,72.57664552300193,1.7317225525102626,251.4,24,1
29.316360964517987,56.16972135939981,3.002495537078214,130.4,24,1
32.21975214001745,41.331653042353885,1.550563863153736,105.6,24,1
27.55050211456928,52.418134441040365,3.5642787073397093,148.4,25,1
21.317476108910366,33.517139253239876,2.1633669958239734,130.4,25,1
31.180534762454947,71.00901040676698,1.1288216351519247,45.3,25,1
38.439074214658646,78.9140730149029,3.1841395476680736,119.2,25,1
39.02507666311912,67.68205090129392,3.579513021537924,390.6,25,1
30.31630247597782,70.86226142449023,3.6129813921911555,260.0,26,1
22.758698183537398,68.9506827207498,3.4940443981126963,147.6,26,1
36.17028522224655,82.57817732932507,3.43657441708733,415.6,26,1
23.036460891285657,55.479741516809646,0.892987127249276,264.2,26,1
24.142360950691856,46.93158796475898,0.8972436661370651,319.9,26,1
30.32328486542898,30.918312687215938,3.972383865757003,225.8,27,1
29.316191255325574,88.60892486642547,3.197322230883041,312.3,27,1
22.72616590341668,52.65235498496692,3.0175466986466595,22.0,27,1
26.002704362564934,59.998017524067556,0.5333215898289096,213.1,27,1
28.00398503919758,75.90858967398249,0.5732586432937066,78.7,27,1
34.143166705080624,56.74709320692553,1.8202296919045526,260.7,28,1
36.51346931215156,84.60095270642486,1.7643213015091677,95.2,28,1
31.63361735736759,57.23206487021254,1.3459229271717035,211.9,28,1
22.136555903256866,80.90481454948738,3.6994980613309814,128.0,28,1
31.406875608166885,47.34869225283589,1.243703541144649,92.9,28,1
22.09210194528358,69.21532221001556,3.8097313192440736,44.1,29,1
38.18293457197251,65.93636434031268,3.5435191477467245,130.6,29,1
36.18913918217787,88.10662590134983,3.0670083365458605,441.9,29,1
23.26785975874468,52.25204617920713,2.5603045173864043,218.0,29,1
24.232434595392075,78.52577260276784,1.6211063892992306,232.0,29,1
25.272091023890383,70.00713907442069,3.281511640454468,337.9,30,1
32.63708115048661,42.9851479301293,3.7460470052925605,248.6,30,1
28.547801492518587,85.32994637568267,1.6868254897688135,150.2,30,1
25.784216315696007,56.371354397517166,2.8427537056948924,133.6,30,1
31.77414864875151,63.61235181804818,1.0240849567950905,493.9,30,1
36.05709069139785,43.74581631682235,3.2293355979838188,489.9,31,1
32.99922501259613,70.15299487401403,2.9335919239154147,470.9,31,1
29.64105533792101,63.64108836301582,1.8703853848691594,40.6,31,1
35.70526781927149,33.791145430410054,2.1329548420383944,81.5,31,1
33.27481811053992,37.416815316809156,1.5812045994199493,432.3,31,1
36.69826281053574,54.89027370616969,2.2077508576189184,447.5,1,2
37.76957618436323,47.88756189759151,1.3135847240139893,87.4,1,2
28.859848360719496,61.782488152966835,3.232385384628799,102.3,1,2
26.22128274470847,53.77229974273926,1.664415745253045,266.8,1,2
38.925727315349526,87.20877155128542,1.2785685507910065,211.4,1,2
37.908297083409,70.14872822737001,0.6592793457966724,266.8,2,2
24.333434236253183,67.18908318761856,3.22702103881038,108.9,2,2
29.159489395917852,34.452046080021326,2.185008963554312,215.4,2,2
33.00323585390433,46.21921275391964,3.241752231412152,274.5,2,2
24.260779930294166,37.069889431963205,3.1965906734838327,480.9,2,2
25.175029670594718,82.12331832251039,3.4474238068798995,40.7,3,2
22.788372126377364,53.84016343910969,2.8471755567585597,469.0,3,2
21.137137371025602,45.19087551009765,1.2377430320161757,373.9,3,2
37.161837078994246,65.69408278115458,2.637514133341139,472.3,3,2
24.138958750929522,69.5602787247357,2.6991745962372136,235.7,3,2
25.125207848624704,36.38293505689455,1.7591365170265119,365.4,4,2
23.857926057228422,69.60650391755476,2.337280516964055,95.5,4,2
28.265153069370378,56.85496117422452,3.0539497362257113,118.3,4,2
21.66982756926193,33.90701038353597,0.7770972395503015,409.8,4,2
38.392253914206066,65.36164220091726,0.6241563898116207,377.2,4,2
20.23137552371528,75.02981845503383,2.6129352156726995,37.6,5,2
30.713900128744413,80.08434562927292,0.8868891340179814,139.7,5,2
25.843731303168294,43.77217257147073,3.893598448298686,97.2,5,2
34.3016045976384,34.9419909781694,1.1353315350338926,62.8,5,2
37.77292111308382,58.292318292985044,3.3209173450463743,6.0,5,2
37.702005851284724,65.91010839748866,2.4102693529059978,52.3,6,2
37.71992216915967,61.703716821812435,3.5818168268420494,435.7,6,2
23.832209916883752,42.47803751059014,2.8909329245387427,62.2,6,2
34.306842840555895,89.669922434071,3.069707515649906,235.0,6,2
21.812630596928237,87.8689134268545,2.3126421358649534,93.3,6,2
20.074845960617182,70.13544321002077,2.6272191239846943,261.6,7,2
30.470322003404824,45.51967064897768,1.7211856135920465,236.4,7,2
39.84034702762627,34.49493303187942,3.327721932227568,343.3,7,2
39.765362731155804,66.74228589462629,3.149529233883749,456.4,7,2
31.935835738234267,53.73243593404342,2.760804375672689,173.3,7,2
36.226443858008125,73.82556551018945,2.132595514909435,311.0,8,2
24.413160646221787,33.79742812133443,1.4636963389319924,399.2,8,2
31.01167151891822,65.76383943423485,2.8681744979235573,312.7,8,2
38.41220157300374,41.62978488981515,0.8436594609220116,358.7,8,2
28.42790396184824,74.50090187764775,1.4888554009640675,205.0,8,2
27.144663350505795,80.94467349828591,2.2944372657979044,326.7,9,2
23.509747833098817,38.5140155173205,2.8297207027639457,489.2,9,2
32.82908050964495,81.38819066554755,3.557636479110778,164.2,9,2
31.411894481246826,66.96532602763217,2.7260459048739363,38.1,9,2
22.69657459779246,52.46768246624316,3.5652676164757464,64.4,9,2
30.865881137518556,42.14518940037891,2.5721273946311567,437.3,10,2
29.46983658612877,49.59849678661166,1.6359897158780037,352.7,10,2
27.632807476332538,59.97547125476257,2.307679480192279,474.7,10,2
37.324583468397734,86.27221904022743,1.3179460732884847,295.8,10,2
35.25563107596992,54.48870809065762,0.5019234781889871,440.1,10,2
35.68591550654762,50.43765664087168,0.7089940681910227,26.7,11,2
36.319176276107704,52.280236614675,2.227056829694386,493.6,11,2
22.19894442345364,38.423407613826214,0.7567255111145113,496.7,11,2
26.06155339232996,58.7925569517988,2.0989323418295953,306.8,11,2
25.793520179066718,48.73727779414487,1.878798560223198,367.5,11,2
29.68487398884089,46.22803081957711,3.3671341011389666,413.9,12,2
20.470223480805107,56.3123997596726,2.213870754198502,300.9,12,2
22.017744592956646,32.2026408606266,3.6527440304992194,209.8,12,2
21.36888635218295,74.59227139904141,3.9062192900213013,453.4,12,2
25.214257226251426,49.703832064762004,2.9750029230463384,355.9,12,2
38.77268506792973,61.08836614874423,3.535710533854637,205.5,13,2
30.36719092016219,39.81224180070672,1.6967263026553647,44.8,13,2
34.9480570893075,52.059800144731824,1.2499506871127002,426.9,13,2
27.102474299216816,77.06577048035024,0.8515202859798023,486.9,13,2
26.772873828673873,52.38435137383934,3.276107611619818,330.6,13,2
30.150007170988182,36.67739633076291,2.343559451505786,493.5,14,2
27.469486798797924,35.133943166482126,1.6598333437387316,299.8,14,2
26.79621267580368,88.44558585763403,1.9545372263517649,142.1,14,2
30.037547895120696,37.70065804298079,1.3117855358204724,14.4,14,2
21.369994510186146,44.51311657048572,3.250732438440728,75.0,14,2
21.621332460613413,53.03381958305654,2.2129123252562497,9.8,15,2
26.43116582378724,75.67196517623947,2.895095384508976,295.7,15,2
33.9675498197365,31.221182019083177,3.206321471754822,79.6,15,2
27.78554444487328,79.56774701166174,3.254119074067188,85.7,15,2
31.418993182359088,45.82860171729851,3.651770410136476,52.2,15,2
27.763984744755476,68.44163429331203,2.3873308857111786,118.1,16,2
34.76901507757135,69.70137643833323,3.1137876091921632,334.3,16,2
39.773505172524146,88.23607441397002,3.212669173312478,182.1,16,2
36.629927347737244,65.9045870754718,2.4374561595961137,482.7,16,2
35.823926533100654,87.80249256592225,0.949655103547933,274.3,16,2
39.772161672042955,87.55900497344271,1.5360496562758703,464.4,17,2
30.373335255136908,52.81704132448996,2.276036214203444,488.4,17,2
34.48205215197751,44.74781363881452,3.894372562529278,152.5,17,2
39.81557495787397,76.01761353484717,2.9234726267167277,157.2,17,2
39.4504362561494,81.72028502306509,1.45449798960946,125.1,17,2
26.549238903206522,46.293454194966955,0.9835627212572423,208.6,18,2
38.45984514179033,39.714830072627365,3.728465477779845,182.3,18,2
37.731035373386035,53.88050486422999,1.6505307898896295,71.1,18,2
32.70961369785817,68.06836504774472,1.0298773269701806,334.6,18,2
34.697472339226536,57.947715677202225,1.5351091435483313,340.5,18,2
37.413796616938654,81.24495178591675,1.2268012250179625,456.4,19,2
24.080522084061496,74.35311124659081,3.1241405130273883,144.6,19,2
21.228223478647696,37.20934974350649,2.473339642524305,343.2,19,2
33.17413463010579,82.19250357742885,3.9774629506743415,53.2,19,2
20.374037377288893,69.3088758527173,3.4496355238148544,290.1,19,2
32.949278773550375,83.83891699342938,1.7434183233753466,16.1,20,2
30.4197242949067,65.0543248454147,3.4288644428950503,31.3,20,2
36.594016678648686,83.94184502310574,2.2244529308152323,232.3,20,2
20.841554713667175,67.8764725158344,1.1251650105689668,40.3,20,2
23.06042279508424,45.758590239361666,3.9367476365959204,110.2,20,2
30.48179690132887,87.03273304411836,2.384581069920676,412.8,21,2
24.019910621385094,66.52073513195667,1.1465173376808653,385.8,21,2
23.186514952172807,37.6350384537938,1.3676779020636962,120.8,21,2
39.078757148682215,61.27870787241196,0.7251960949610349,393.7,21,2
36.322872634785675,69.88828015377342,3.8406015034282346,253.4,21,2
27.905872920924462,47.336221998904946,3.3632912811545124,136.1,22,2
22.607946751343512,71.83198868749832,1.0730679713137816,247.3,22,2
33.022291403824575,84.30792302922166,1.8828625688992222,229.0,22,2
34.09239281175328,38.6814731423944,3.86321434691276,314.5,22,2
38.098565232586004,65.50978928570957,3.831664209596895,362.5,22,2
38.64891785869314,31.031306066376928,2.8664177468040384,305.5,23,2
29.71033500085704,89.39378320063929,3.614139840956244,156.0,23,2
21.610198507373248,33.44334362887763,2.51391257070007,337.3,23,2
37.11610156991165,84.62543389322308,0.7596451260657784,65.5,23,2
25.753124810057614,30.284287325504224,3.004152586578619,13.2,23,2
39.65400629516333,80.236213161592,1.2883887911543908,286.3,24,2
35.796248607535624,44.17153923166975,1.0280790215676519,18.8,24,2
26.775982571850253,37.501434634410046,1.2776777475581471,189.6,24,2
29.641210940297135,76.01080676832946,1.5186715725874076,237.2,24,2
38.53781988271781,74.40394746366869,0.6622609540277431,95.9,24,2
27.521911893302608,70.36608740203883,2.749898181610244,110.8,25,2
37.20357771668174,56.65030628401626,1.4148578529948397,161.3,25,2
37.94317217269858,52.764211214402984,2.265498198316634,464.3,25,2
33.41023780121456,56.09030655939152,2.6156099705929594,393.7,25,2
30.56143529457861,87.4422624948803,1.1888127082476068,227.2,25,2
25.87359857038455,80.22822494141005,2.1779226264180833,465.8,26,2
39.63083648491532,39.9350396875029,3.5638840088290804,440.4,26,2
23.6304773945999,42.23236522076624,0.9195004573597759,151.7,26,2
33.00066706305199,66.58775819148308,0.5637728568490459,92.5,26,2
24.038673930370535,46.99477876822782,3.830705368362734,492.4,26,2
32.45007990316513,36.24645793906409,0.7534093069789348,335.7,27,2
33.190355709171655,55.598469578726714,3.248055553385144,119.2,27,2
22.396844961277125,60.00448686833118,2.6377952340155377,182.1,27,2
21.68288762013819,52.121789678712574,2.7605148508772896,442.5,27,2
27.70402604831213,65.6362204593969,3.4528909155875094,160.5,27,2
37.7286322894987,35.48645819719455,3.7646355882377134,295.8,28,2
21.033670595446335,69.35193004875993,1.2374102776397884,491.4,28,2
32.465103100989914,49.42873635061987,3.5953373272162903,54.0,28,2
25.76747664403968,50.75449205377217,3.216610074237498,283.9,28,2
37.635065345106696,40.235258032969995,1.838811941101618,408.3,28,2
22.440307595813604,85.78933887861157,2.475772461246348,353.7,1,3
33.34068999768763,55.801924818594884,3.8758518568787164,373.9,1,3
36.73464753810636,89.35411956293333,3.8545716196989837,489.1,1,3
36.18378231449565,50.82152499075548,1.0839063637940631,195.5,1,3
26.148153405575325,79.6552830093768,2.0188340013174537,464.8,1,3
36.84890820525268,48.43239001103133,2.4861499735256896,108.5,2,3
36.39655290401626,72.44762687978562,1.401855576483626,462.3,2,3
32.604762640480075,32.810827483860955,1.3938282910770345,61.1,2,3
27.356589974522667,39.05389985410638,3.405906207790615,72.2,2,3
25.40640747859662,64.95246243720979,2.737098593729443,123.4,2,3
38.32353145973185,41.50691390579799,3.611289223706193,142.4,3,3
34.870815515107324,36.799002367937746,1.1727186755502765,472.2,3,3
28.17351668778274,61.75021586329947,1.105028511411572,171.8,3,3
21.226092512767845,57.70364917771789,3.3259479050783125,288.6,3,3
34.29523944151375,39.57466959674424,3.752016026122842,225.8,3,3
38.977171535560906,57.85636812853736,3.833744180062856,19.2,4,3
25.585634230003183,74.61890648014926,3.714638772799774,224.8,4,3
37.2321251004936,66.59206323288674,3.476434460869429,179.9,4,3
27.179254834272577,46.175587595052036,3.5213022269543828,481.8,4,3
31.403611530304467,34.29277178843758,3.6257660078309386,12.5,4,3
21.383390518136242,49.36191284425581,2.954695201013093,103.7,5,3
22.221569293099936,59.78875717310141,2.4132631942929095,365.9,5,3
32.02086344097496,48.48859567303697,3.6074954824622254,366.1,5,3
35.825904497792735,84.62704440277244,3.4906307280640045,373.9,5,3
25.492346579322174,68.61050978459161,1.3715118646116657,275.8,5,3
34.464058396176384,54.31696396540363,1.1312963467762727,497.7,6,3
27.654674298785064,74.4257304216863,2.4489557177034422,442.2,6,3
31.143253170267844,32.39928813281186,2.934614460651936,442.4,6,3
25.620534953060364,56.14911960636918,3.6731889075062742,158.1,6,3
34.91902342169719,45.985900484143514,1.2935411177195568,425.8,6,3
20.139842586605276,52.72756967320262,3.3609876948180935,172.7,7,3
37.31081898756261,77.82357480476233,1.1456657980670333,174.2,7,3
25.901301349832384,31.015511349944667,2.9210191396106953,369.9,7,3
38.01477227444901,40.34639108213652,3.4969348547212546,211.5,7,3
25.33537433129505,87.39782130582248,3.0203200772342362,204.0,7,3
32.81951195475086,86.7507850202447,3.6509882622761847,68.1,8,3
25.17505002725391,46.47300168019197,1.7497591637590808,386.4,8,3
24.403076411434114,36.28150822030439,3.1130307867521463,492.1,8,3
23.86464086485707,85.43308226556982,1.44099978975448,453.3,8,3
32.651386120503346,58.87281943442741,3.8373285530099652,10.2,8,3
32.77793275929193,87.19709660740881,1.9653565168066691,368.9,9,3
35.82742491371436,80.86228773949733,3.37816319837675,166.8,9,3
32.00636444470376,65.798977230155,1.3318659864530684,457.5,9,3
37.84290652669442,39.78053295361388,1.0902055647223816,173.5,9,3
38.20447923033221,80.98246404589025,3.682167757657459,498.0,9,3
20.685201050385484,59.02291113541544,2.4004598669411297,20.8,10,3
35.733762581707396,70.41735821764772,0.5473143907158806,111.1,10,3
38.81506950207607,46.59955249917812,0.884904629016289,443.5,10,3
23.24538380152458,56.01859698660253,2.2883992868547454,457.2,10,3
38.534488121169495,37.124986218483315,3.8186614451369216,472.6,10,3
28.486992538227227,60.710758674830785,2.2278337017949656,246.4,11,3
28.48770177940343,68.43454872731935,2.991197693206864,101.4,11,3
21.68949773886332,69.71855962192544,1.9572065914695431,438.7,11,3
32.140671052876684,73.09821827009677,1.6130291218358241,359.3,11,3
26.068567100243527,42.14689253416974,2.6808885187204137,246.5,11,3
26.518259227263165,81.23046390498168,0.5682755998147058,376.3,12,3
23.50526605262892,54.49071500241352,1.2811900413925188,63.4,12,3
25.608821553113827,70.48610565186034,0.7341247039364939,320.3,12,3
32.92687988853689,67.7686796119051,3.8490220720306323,321.1,12,3
38.96817211662326,74.009820657343,1.4191739473459761,183.3,12,3
21.647363394898008,64.18164431965721,1.4357254133096977,176.3,13,3
21.06866681882105,44.65220035256317,3.4502834121080848,243.9,13,3
37.7233655214629,86.21786520175804,2.6115076123938046,389.9,13,3
28.988004235381784,32.903474289123096,0.5392619346058056,154.1,13,3
26.358637459408953,64.62103557310522,3.4540265547703286,316.6,13,3
38.55806039109524,30.869094509646594,3.894027916991466,74.1,14,3
20.628952599128244,62.33229216579632,2.1879801021549286,74.5,14,3
26.166759989633515,80.86903421040446,1.2561395332197005,280.4,14,3
28.360399652190356,89.11259378549894,2.24187545899027,277.6,14,3
28.36761345334861,52.032086978890135,0.5588587941994201,391.4,14,3
34.92778437122243,42.30301457539276,1.2953713158993807,467.3,15,3
24.08461818222589,30.009271842777448,3.4012180201335966,376.4,15,3
25.158070635915024,84.90036886977995,1.8911682269952068,216.5,15,3
26.62036179552783,87.05914886492178,2.8027849474335524,357.2,15,3
30.00959516297293,50.76744296485636,2.0464641267456316,486.2,15,3
34.962656229561865,54.23411669303358,1.0116742392592035,436.1,16,3
21.961853059004063,46.26989933986185,3.209135404030941,90.3,16,3
29.66829924638086,41.65823203537431,0.8521860838052193,142.2,16,3
25.68432835194836,60.24603362060191,1.2764867416354881,100.9,16,3
31.86934187160845,63.17814548398712,1.2554113150854669,157.5,16,3
36.46238172570058,56.79688850782321,1.2723879608229463,42.4,17,3
29.121773237685986,75.58854050535237,3.0657539215450837,490.5,17,3
39.150494125077486,57.406378450356456,3.5526721196018727,235.2,17,3
26.429093387666278,37.090499179390825,2.845111813210411,477.9,17,3
37.42467846034856,60.84103555125082,2.2159797650476354,289.5,17,3
24.1791604960275,53.276410262950385,2.067846933764778,403.6,18,3
20.68850843154447,53.993313252212666,2.066737241656185,426.5,18,3
33.468424096444565,58.899943570623456,2.3769398569616786,195.5,18,3
33.89390861865935,66.30211355866646,2.4597450568540666,256.2,18,3
22.6890900441593,86.71036411579956,3.471140015274718,31.3,18,3
30.96245160953584,47.435537649104994,1.4916440819976375,280.8,19,3
26.75574036057255,64.0158127175091,2.8295024693526827,225.9,19,3
32.251720905661216,51.65633553929371,2.3799394653189188,338.2,19,3
34.63457071314561,65.69878239522504,2.2103871558955133,446.3,19,3
28.13176143221503,62.39850675435592,3.065280263854805,360.9,19,3
33.418717773272704,59.182491706072284,3.8041288006111422,295.2,20,3
31.882258216609678,48.11371160890894,2.8554728794340467,431.5,20,3
29.08971008093853,49.5876206364229,1.0505819680222266,342.6,20,3
34.308187954289586,33.166099819942936,2.8357878367027727,111.0,20,3
33.927320294363064,67.35630296558588,3.5759253837907474,84.1,20,3
34.71876681769483,41.570529356942416,2.661989599783914,104.5,21,3
30.084167075923034,64.89234329983782,1.0657762672285322,316.9,21,3
33.01863841584347,36.31448548163566,2.988746151242089,314.9,21,3
35.48678711579272,34.39547051579618,1.759005575136855,207.3,21,3
26.900927992650757,78.28733525556675,1.3933357491020828,440.6,21,3
31.730355547445445,34.54522177794057,0.7799116436007292,216.1,22,3
25.18214095285215,54.21600243384792,2.0555138457464235,225.6,22,3
34.265370922263195,56.3390032401872,2.5285322871694538,143.8,22,3
26.764904055783965,87.53763314465155,2.710820337706374,215.9,22,3
29.35521763494158,86.92214243026926,3.2090701490287485,81.5,22,3
22.469245207296474,79.63270742518165,3.2571695310494064,271.9,23,3
38.53842245675588,81.1558586712822,1.8300818374256005,373.6,23,3
24.91584767001948,70.71997376541279,3.2204423174031183,406.2,23,3
28.44814888702884,79.08234606230977,1.032070825187855,284.6,23,3
31.576048333538573,65.1370863577073,1.2247262338336822,299.1,23,3
33.391436146086455,46.97091105952451,1.3179362360935936,34.5,24,3
38.99283247698301,81.81509473985075,0.5293135959723068,276.0,24,3
25.947980895601752,63.21736779757525,2.91963671612786,52.5,24,3
29.53761610561656,83.20862234885001,1.810800375649688,223.5,24,3
29.666590312788905,42.174226987072785,2.44501688232588,80.3,24,3
39.50525469350224,72.99797780399177,3.318313062874528,251.1,25,3
37.84132098515651,33.10418063659094,0.9932167557069149,47.8,25,3
25.602915496352274,49.48613518975097,1.3602461091274967,152.2,25,3
34.306243250064384,40.00119027333497,0.8290684998277278,448.7,25,3
20.74106173783636,50.86989523999211,3.313936701423791,380.6,25,3
29.22002156637147,46.12094592297673,1.1773606649848816,359.0,26,3
35.29194678912284,74.28492200495481,1.7572300672792327,58.3,26,3
25.074498930719713,40.05296711602106,0.7458646950833829,63.6,26,3
32.81680718417911,79.29584865567418,0.9328974785129562,442.9,26,3
27.665262651077672,68.69404534861128,3.748559786757697,160.2,26,3
30.076177976976055,56.77181342028298,2.392303361064896,35.4,27,3
